id,CH,Acc,MHT,AcBF
824,0.0,6.087,271.0,0.0
825,0.0,4.807,234.0,0.0
826,0.0,4.753,378.0,0.0
827,0.0,4.74,206.0,0.0
828,0.0,11.018,29.5,0.0
829,0.0,4.764,336.0,5.292
830,0.0,11.366,193.0,0.0
831,0.0,5.654,256.0,0.0
832,0.0,4.743,267.0,0.0
833,0.0,4.784,184.0,0.0
834,0.0,4.801,378.0,0.0
836,0.0,4.771,29.7,0.0
837,0.0,11.366,192.0,0.0
838,0.0,11.408,335.0,0.0
839,0.0,4.726,216.0,0.0
840,0.0,4.797,235.0,0.0
841,0.0,4.721,183.0,0.0
842,0.0,11.323,29.7,0.0
843,0.0,4.841,240.0,0.0
844,0.0,4.755,194.0,0.0
845,0.0,8.889,192.0,0.0
846,0.0,4.735,255.0,0.0
847,0.0,4.778,192.0,0.0
848,0.0,4.755,29.5,0.0
850,0.0,4.935,30.3,0.0
851,0.0,4.752,184.0,0.0
852,0.0,4.784,184.0,0.0
853,0.0,4.713,210.0,0.0
854,0.0,4.773,194.0,0.0
855,0.0,4.773,184.0,0.0
856,0.0,4.753,376.0,0.0
857,0.0,4.807,275.0,0.0
858,0.0,4.787,242.0,0.0
859,0.0,4.795,185.0,0.0
860,0.0,5.082,193.0,0.0
861,0.0,11.496,279.0,0.0
862,0.0,4.767,271.0,0.0
863,0.0,5.667,29.4,11.117
864,0.0,7.134,275.0,0.0
865,0.0,4.765,193.0,0.0
866,0.0,4.759,216.0,0.0
867,0.0,4.756,176.0,0.0
868,0.0,6.199,193.0,0.0
869,0.0,4.799,217.0,4.765
870,0.0,4.802,192.0,0.0
871,0.0,11.387,391.0,0.0
872,0.0,4.833,378.0,4.763
873,0.0,4.732,29.2,0.0
874,0.0,7.576,29.6,0.0
875,0.0,4.792,29.6,0.0
876,0.0,11.288,268.0,0.0
877,0.0,11.291,335.0,4.766
878,0.0,6.307,219.0,0.0
879,0.0,4.739,335.0,0.0
880,0.0,7.123,278.0,0.0
881,0.0,6.199,274.0,0.0
882,0.0,11.368,29.8,4.756
883,0.0,4.763,217.0,0.0
885,0.0,4.74,252.0,0.0
886,0.0,4.773,29.3,0.0
887,0.0,4.759,234.0,0.0
888,0.0,11.271,30.1,0.0
889,0.0,4.752,234.0,0.0
890,0.0,11.405,185.0,0.0
891,0.0,4.935,392.0,0.0
892,0.0,4.722,216.0,0.0
894,0.0,10.917,240.0,0.0
895,0.0,4.777,29.3,0.0
896,0.0,4.778,217.0,0.0
897,0.0,5.733,240.0,0.0
898,0.0,4.743,192.0,4.795
899,0.0,4.758,217.0,4.711
900,0.0,4.72,335.0,0.0
901,0.0,4.792,240.0,0.0
902,0.0,5.551,192.0,0.0
903,0.0,4.743,255.0,4.738
904,0.0,4.726,255.0,0.0
906,0.0,4.783,255.0,0.0
907,0.0,4.751,184.0,0.0
908,0.0,4.728,193.0,0.0
909,0.0,5.121,177.0,0.0
910,0.0,4.751,216.0,4.784
911,0.0,11.502,240.0,0.0
912,0.0,6.318,193.0,0.0
913,0.0,4.758,197.0,0.0
914,0.0,4.757,275.0,0.0
915,0.0,6.736,256.0,0.0
916,0.0,4.724,189.0,0.0
917,0.0,8.903,245.0,0.0
918,0.0,8.236,192.0,0.0
919,0.0,4.779,194.0,0.0
920,0.0,11.53,234.0,0.0
921,0.0,4.732,256.0,0.0
922,0.0,4.741,234.0,0.0
924,0.0,4.797,29.9,0.0
925,0.0,4.811,241.0,4.757
926,0.0,4.748,208.0,0.0
927,0.0,10.421,271.0,4.825
928,0.0,4.761,270.0,0.0
929,0.0,4.779,252.0,0.0
930,0.0,4.74,267.0,0.0
931,0.0,4.738,192.0,0.0
933,0.0,5.055,272.0,0.0
934,0.0,9.046,176.0,0.0
935,0.0,4.736,251.0,0.0
936,0.0,11.411,240.0,0.0
937,0.0,4.78,252.0,0.0
938,0.0,6.082,252.0,0.0
939,0.0,7.467,218.0,0.0
940,0.0,4.799,251.0,4.77
941,0.0,4.731,29.8,0.0
942,0.0,4.736,184.0,4.771
943,0.0,4.801,194.0,0.0
944,0.0,4.726,235.0,0.0
945,0.0,6.915,192.0,0.0
946,0.0,5.222,29.6,0.0
947,0.0,4.795,256.0,0.0
948,0.0,4.751,29.8,0.0
949,0.0,4.764,252.0,5.416
950,0.0,11.333,268.0,0.0
951,0.0,4.84,241.0,0.0
952,0.0,4.805,280.0,0.0
953,0.0,4.748,192.0,0.0
954,0.0,4.789,206.0,0.0
955,0.0,4.741,29.8,0.0
956,0.0,7.134,252.0,0.0
957,0.0,4.794,268.0,0.0
958,0.0,10.458,252.0,0.0
959,0.0,4.744,336.0,0.0
960,0.0,4.755,184.0,0.0
961,0.0,4.769,192.0,0.0
962,0.0,4.749,255.0,0.0
964,0.0,11.318,275.0,0.0
965,0.0,4.756,240.0,0.0
966,0.0,4.734,274.0,0.0
967,0.0,12.046,275.0,0.0
968,0.0,4.802,271.0,0.0
969,0.0,7.484,234.0,0.0
970,0.0,4.879,252.0,0.0
972,0.0,4.789,267.0,0.0
973,0.0,4.799,194.0,0.0
974,0.0,4.797,392.0,0.0
975,0.0,4.741,234.0,0.0
976,0.0,11.393,268.0,0.0
977,0.0,4.744,29.9,0.0
978,0.0,4.735,335.0,0.0
979,0.0,11.178,235.0,0.0
980,0.0,8.233,388.0,0.0
981,0.0,5.939,235.0,0.0
982,0.0,4.756,176.0,0.0
983,0.0,4.755,267.0,0.0
984,0.0,4.775,183.0,0.0
985,0.0,4.75,29.7,0.0
987,0.0,4.765,271.0,0.0
988,0.0,6.318,183.0,0.0
989,0.0,7.993,194.0,4.755
990,0.0,4.772,234.0,0.0
991,0.0,4.747,381.0,5.031
992,0.0,10.529,335.0,0.0
993,0.0,4.765,217.0,0.0
994,0.0,4.849,192.0,0.0
996,0.0,4.734,217.0,0.0
997,0.0,4.776,256.0,0.0
998,0.0,11.335,336.0,4.757
999,0.0,12.22,271.0,0.0
1000,0.0,6.146,235.0,0.0
1001,0.0,4.784,336.0,0.0
1002,0.0,10.03,217.0,0.0
1003,0.0,4.741,402.0,10.937
1004,0.0,5.181,185.0,0.0
1005,0.0,5.361,184.0,0.0
1007,0.0,4.973,274.0,0.0
1009,0.0,5.866,234.0,0.0
1010,0.0,4.763,29.6,4.774
1011,0.0,4.748,257.0,0.0
1012,0.0,10.078,194.0,0.0
1013,0.0,11.53,271.0,0.0
1014,0.0,4.778,275.0,0.0
1015,0.0,4.745,274.0,0.0
1016,0.0,4.756,29.7,0.0
1017,0.0,8.474,182.0,0.0
1018,0.0,11.307,252.0,0.0
1019,0.0,4.75,217.0,0.0
1020,0.0,4.784,271.0,0.0
1021,0.0,7.211,192.0,0.0
1022,0.0,9.375,255.0,0.0
1023,0.0,4.778,193.0,0.0
1024,0.0,4.81,289.0,0.0
1025,0.0,7.75,183.0,0.0
1026,0.0,4.74,271.0,0.0
1028,0.0,4.747,194.0,4.732
1029,0.0,4.749,211.0,0.0
1030,0.0,4.74,183.0,0.0
1031,0.0,4.737,29.8,0.0
1032,0.0,6.199,29.1,0.0
1033,0.0,4.725,336.0,0.0
1034,0.0,4.732,194.0,0.0
1035,0.0,7.993,29.8,0.0
1036,0.0,11.117,184.0,0.0
1037,0.0,4.79,335.0,8.985
1038,0.0,4.721,234.0,4.744
1039,0.0,4.737,29.9,0.0
1040,0.0,4.786,267.0,0.0
1041,0.0,4.781,194.0,0.0
1042,0.0,4.811,177.0,0.0
1043,0.0,9.776,336.0,0.0
1044,0.0,9.32,241.0,0.0
1045,0.0,11.393,29.5,0.0
1047,0.0,4.753,272.0,0.0
1048,0.0,4.734,376.0,0.0
1049,0.0,4.757,216.0,0.0
1050,0.0,4.732,241.0,0.0
1051,0.0,10.973,194.0,0.0
1052,0.0,4.738,267.0,0.0
1053,0.0,4.818,183.0,0.0
1054,0.0,4.786,193.0,0.0
1055,0.0,4.709,177.0,6.131
1056,0.0,5.435,252.0,0.0
1057,0.0,10.174,255.0,0.0
1058,0.0,4.764,176.0,0.0
1059,0.0,4.737,391.0,0.0
1060,0.0,4.764,235.0,0.0
1062,0.0,4.849,241.0,4.712
1063,0.0,4.753,275.0,0.0
1064,0.0,7.329,255.0,0.0
1065,0.0,5.724,275.0,0.0
1066,0.0,5.733,256.0,11.288
1067,0.0,4.73,177.0,0.0
1069,0.0,7.207,376.0,0.0
1070,0.0,4.789,271.0,0.0
1071,0.0,4.879,193.0,0.0
1072,0.0,4.752,29.8,0.0
1073,0.0,4.761,267.0,4.791
1074,0.0,4.744,269.0,0.0
1075,0.0,4.727,375.0,0.0
1076,0.0,4.753,240.0,0.0
1077,0.0,4.757,270.0,0.0
1078,0.0,9.253,271.0,0.0
1079,0.0,4.748,335.0,0.0
1080,0.0,11.354,377.0,0.0
1081,0.0,4.77,270.0,0.0
1082,0.0,4.833,376.0,0.0
1083,0.0,4.802,177.0,5.495
1084,0.0,5.246,241.0,0.0
1085,0.0,4.738,274.0,0.0
1086,0.0,4.741,194.0,0.0
1087,0.0,4.749,271.0,0.0
1088,0.0,4.724,275.0,0.0
1089,0.0,10.52,234.0,0.0
1090,0.0,4.766,274.0,0.0
1091,0.0,4.763,216.0,0.0
1092,0.0,9.772,252.0,0.0
1093,0.0,4.758,193.0,0.0
1094,0.0,11.323,256.0,0.0
1095,0.0,5.076,194.0,0.0
1096,0.0,4.849,381.0,0.0
1097,0.0,7.651,271.0,0.0
1098,0.0,8.472,275.0,0.0
1100,0.0,5.507,240.0,0.0
1101,0.0,4.747,192.0,0.0
1102,0.0,4.785,240.0,0.0
1103,0.0,4.778,240.0,0.0
1104,0.0,4.804,269.0,0.0
1105,0.0,4.768,235.0,0.0
1106,0.0,4.806,193.0,0.0
1107,0.0,11.28,192.0,0.0
1109,0.0,9.309,256.0,0.0
1111,0.0,4.76,216.0,0.0
1112,0.0,7.966,400.0,0.0
1113,0.0,9.526,241.0,0.0
1114,0.0,7.578,268.0,0.0
1115,0.0,4.756,194.0,0.0
1116,0.0,10.034,240.0,0.0
1117,0.0,12.316,217.0,11.765
1118,0.0,4.762,386.0,0.0
1119,0.0,4.779,185.0,0.0
1120,0.0,4.788,240.0,0.0
1122,0.0,10.935,274.0,0.0
1123,0.0,4.728,271.0,0.0
1124,0.0,7.598,251.0,0.0
1125,0.0,9.757,246.0,0.0
1126,0.0,11.32,336.0,0.0
1127,0.0,4.773,376.0,0.0
1128,0.0,6.02,202.0,0.0
1129,0.0,4.73,275.0,0.0
1130,0.0,7.738,268.0,0.0
1131,0.0,4.755,241.0,0.0
1132,0.0,5.476,240.0,0.0
1133,0.0,10.937,177.0,0.0
1134,0.0,11.414,184.0,0.0
1135,0.0,11.463,267.0,0.0
1136,0.0,4.871,29.6,0.0
1137,0.0,4.74,250.0,0.0
1139,0.0,4.74,234.0,0.0
1140,0.0,11.291,240.0,0.0
1141,0.0,11.408,335.0,0.0
1142,0.0,4.743,252.0,0.0
1143,0.0,4.805,274.0,0.0
1144,0.0,4.781,183.0,9.485
1145,0.0,4.734,183.0,0.0
1146,0.0,7.823,252.0,0.0
1147,0.0,11.366,252.0,0.0
1148,0.0,11.362,234.0,0.0
1149,0.0,4.771,29.5,0.0
1150,0.0,4.764,177.0,0.0
1151,0.0,11.565,234.0,6.02
1152,0.0,6.131,184.0,0.0
1153,0.0,4.728,270.0,0.0
1154,0.0,4.776,184.0,0.0
1155,0.0,4.758,399.0,0.0
1156,0.0,4.764,184.0,0.0
1157,0.0,5.865,234.0,0.0
1158,0.0,12.203,256.0,4.786
1159,0.0,4.738,217.0,0.0
1161,0.0,11.288,182.0,0.0
1162,0.0,7.102,30.1,0.0
1163,0.0,6.341,252.0,0.0
1165,0.0,4.728,29.8,0.0
1166,0.0,4.744,270.0,0.0
1167,0.0,4.735,194.0,4.739
1168,0.0,4.787,192.0,0.0
1169,0.0,5.292,234.0,0.0
1170,0.0,4.973,240.0,0.0
1171,0.0,4.792,29.7,0.0
1172,0.0,4.732,271.0,0.0
1173,0.0,4.772,335.0,0.0
1174,0.0,7.192,217.0,0.0
1175,0.0,4.725,255.0,0.0
1176,0.0,4.759,397.0,0.0
1177,0.0,9.32,193.0,0.0
1178,0.0,7.102,194.0,0.0
1179,0.0,11.102,256.0,0.0
1180,0.0,4.753,197.0,0.0
1181,0.0,4.744,29.8,0.0
1182,0.0,11.362,29.7,4.837
1183,0.0,7.683,274.0,0.0
1184,0.0,10.421,336.0,0.0
1186,0.0,4.797,192.0,0.0
1187,0.0,4.801,192.0,11.565
1188,0.0,4.734,335.0,0.0
1189,0.0,4.778,252.0,0.0
1190,0.0,4.727,192.0,0.0
1191,0.0,4.807,193.0,0.0
1192,0.0,4.755,267.0,0.0
1193,0.0,4.734,376.0,0.0
1194,0.0,4.729,256.0,0.0
1195,0.0,4.729,234.0,0.0
1196,0.0,6.082,336.0,0.0
1197,0.0,4.734,271.0,4.777
1198,0.0,12.425,177.0,0.0
1199,0.0,4.734,192.0,0.0
1200,0.0,12.203,184.0,0.0
1201,0.0,4.769,251.0,0.0
1202,0.0,4.713,274.0,0.0
1203,0.0,4.753,255.0,0.0
1206,0.0,4.762,177.0,0.0
1207,0.0,4.724,29.4,0.0
1209,0.0,4.756,271.0,4.74
1210,0.0,4.753,184.0,0.0
1211,0.0,4.745,241.0,0.0
1212,0.0,4.76,184.0,4.721
1213,0.0,4.776,29.7,0.0
1214,0.0,4.758,256.0,0.0
1215,0.0,4.807,274.0,0.0
1216,0.0,4.863,183.0,0.0
1217,0.0,4.759,376.0,11.463
1218,0.0,4.794,176.0,0.0
1219,0.0,4.786,210.0,0.0
1220,0.0,11.405,271.0,0.0
1221,0.0,11.691,252.0,0.0
1222,0.0,4.734,241.0,0.0
1223,0.0,4.791,29.6,0.0
1224,0.0,11.423,192.0,0.0
1225,0.0,10.26,267.0,4.758
1226,0.0,11.018,234.0,0.0
1227,0.0,4.738,234.0,0.0
1228,0.0,4.737,29.7,0.0
1229,0.0,8.299,29.9,0.0
1230,0.0,4.721,252.0,0.0
1231,0.0,4.739,193.0,0.0
1232,0.0,4.789,234.0,0.0
1233,0.0,4.816,268.0,0.0
1234,0.0,7.601,272.0,0.0
1235,0.0,4.784,267.0,0.0
1236,0.0,5.057,196.0,0.0
1238,0.0,4.749,215.0,0.0
1239,0.0,4.77,240.0,0.0
1240,0.0,7.207,271.0,0.0
1241,0.0,4.735,176.0,0.0
1242,0.0,4.776,252.0,0.0
1243,0.0,4.734,29.7,0.0
1244,0.0,5.778,271.0,0.0
1245,0.0,11.367,29.4,0.0
1246,0.0,4.759,241.0,0.0
1247,0.0,4.74,197.0,0.0
1248,0.0,4.756,335.0,0.0
1249,0.0,4.751,184.0,0.0
1250,0.0,4.753,270.0,0.0
1251,0.0,4.961,335.0,0.0
1252,0.0,11.16,193.0,0.0
1254,0.0,4.799,271.0,0.0
1255,0.0,9.656,377.0,0.0
1256,0.0,4.779,185.0,11.102
1257,0.0,6.931,193.0,0.0
1258,0.0,4.748,29.9,0.0
1259,0.0,4.777,183.0,4.723
1260,0.0,4.713,255.0,4.801
1261,0.0,10.421,270.0,0.0
1262,0.0,4.744,217.0,0.0
1263,0.0,11.035,256.0,0.0
1264,0.0,4.744,234.0,0.0
1265,0.0,4.751,193.0,0.0
1266,0.0,4.725,193.0,0.0
1267,0.0,4.779,335.0,0.0
1268,0.0,4.774,184.0,0.0
1269,0.0,4.735,336.0,0.0
1270,0.0,4.819,252.0,0.0
1272,0.0,11.905,275.0,4.78
1273,0.0,6.087,271.0,0.0
1274,0.0,11.247,275.0,0.0
1275,0.0,4.723,241.0,0.0
1276,0.0,4.763,240.0,0.0
1277,0.0,4.84,267.0,0.0
1278,0.0,4.727,256.0,0.0
1279,0.0,4.717,335.0,0.0
1280,0.0,11.673,234.0,0.0
1281,0.0,4.77,269.0,0.0
1282,0.0,4.845,209.0,0.0
1283,0.0,5.181,234.0,0.0
1284,0.0,4.77,29.7,0.0
1286,0.0,4.734,252.0,0.0
1287,0.0,4.739,193.0,0.0
1288,0.0,4.774,193.0,0.0
1289,0.0,4.713,255.0,0.0
1290,0.0,4.751,29.8,0.0
1291,0.0,4.833,274.0,0.0
1292,0.0,9.848,194.0,0.0
1293,0.0,4.821,193.0,0.0
1294,0.0,4.729,184.0,0.0
1295,0.0,4.745,216.0,0.0
1296,0.0,5.416,335.0,0.0
1297,0.0,4.712,216.0,0.0
1298,0.0,4.768,217.0,0.0
1299,0.0,4.742,252.0,9.978
1300,0.0,4.757,241.0,0.0
1301,0.0,4.787,193.0,0.0
1302,0.0,7.01,183.0,0.0
1303,0.0,11.365,252.0,0.0
1304,0.0,9.659,252.0,0.0
1305,0.0,4.738,194.0,0.0
1307,0.0,4.708,192.0,0.0
1308,0.0,4.751,270.0,0.0
1309,0.0,11.48,272.0,0.0
1310,0.0,4.758,193.0,0.0
1311,0.0,11.291,183.0,0.0
1312,0.0,4.784,257.0,0.0
1313,0.0,4.708,267.0,0.0
1314,0.0,5.721,376.0,0.0
1315,0.0,4.727,252.0,0.0
1316,0.0,11.792,29.5,0.0
1317,0.0,4.798,240.0,0.0
1318,0.0,12.203,184.0,0.0
1319,0.0,4.762,275.0,0.0
1320,0.0,4.778,217.0,0.0
1321,0.0,4.791,217.0,0.0
1322,0.0,4.764,216.0,0.0
1323,0.0,4.767,240.0,0.0
1324,0.0,11.333,251.0,0.0
1325,0.0,4.766,234.0,0.0
1326,0.0,4.784,204.0,0.0
1327,0.0,4.801,192.0,0.0
1328,0.0,4.723,270.0,0.0
1329,0.0,4.768,29.4,0.0
1330,0.0,4.758,193.0,0.0
1331,0.0,4.739,275.0,0.0
1332,0.0,4.763,241.0,0.0
1333,0.0,5.017,192.0,0.0
1334,0.0,4.721,336.0,0.0
1335,0.0,4.787,235.0,0.0
1336,0.0,4.743,266.0,0.0
1337,0.0,4.78,241.0,0.0
1338,0.0,4.769,335.0,0.0
1339,0.0,4.777,266.0,0.0
1340,0.0,4.734,192.0,0.0
1341,0.0,11.102,255.0,0.0
1342,0.0,4.732,266.0,7.823
1343,0.0,11.691,377.0,0.0
1344,0.0,4.743,251.0,0.0
1345,0.0,4.779,274.0,0.0
1346,0.0,6.162,245.0,0.0
1347,0.0,4.733,191.0,0.0
1348,0.0,10.937,193.0,0.0
1349,0.0,4.763,222.0,0.0
1350,0.0,4.74,270.0,4.743
1351,0.0,4.728,192.0,0.0
1352,0.0,11.387,252.0,0.0
1353,0.0,4.749,256.0,0.0
1354,0.0,9.109,185.0,0.0
1355,0.0,4.735,335.0,0.0
1356,0.0,10.747,384.0,0.0
1357,0.0,10.91,29.8,0.0
1358,0.0,4.744,376.0,0.0
1359,0.0,4.742,266.0,0.0
1361,0.0,11.014,216.0,0.0
1363,0.0,4.751,335.0,0.0
1364,0.0,4.805,336.0,0.0
1365,0.0,4.777,269.0,0.0
1366,0.0,11.325,376.0,0.0
1367,0.0,4.792,279.0,0.0
1368,0.0,4.961,335.0,0.0
1369,0.0,4.775,194.0,0.0
1370,0.0,5.646,234.0,0.0
1371,0.0,4.776,336.0,0.0
1372,0.0,7.695,183.0,0.0
1373,0.0,5.733,183.0,0.0
1374,0.0,4.758,270.0,0.0
1375,0.0,4.756,335.0,0.0
1376,0.0,4.738,389.0,0.0
1377,0.0,4.775,275.0,0.0
1378,0.0,6.307,212.0,0.0
1379,0.0,4.749,336.0,0.0
1380,0.0,4.756,192.0,0.0
1381,0.0,4.723,192.0,0.0
1382,0.0,6.199,29.6,0.0
1383,0.0,4.757,271.0,0.0
1384,0.0,4.797,240.0,0.0
1385,0.0,6.341,194.0,10.174
1386,0.0,4.743,182.0,0.0
1387,0.0,4.727,217.0,0.0
1388,0.0,4.766,336.0,0.0
1389,0.0,4.74,184.0,0.0
1390,0.0,4.754,29.7,0.0
1391,0.0,4.795,177.0,0.0
1392,0.0,4.748,234.0,0.0
1393,0.0,4.732,244.0,0.0
1394,0.0,4.912,176.0,0.0
1395,0.0,12.276,217.0,0.0
1397,0.0,7.75,235.0,0.0
1398,0.0,10.747,235.0,0.0
1399,0.0,4.763,270.0,0.0
1400,0.0,4.763,193.0,0.0
1401,0.0,4.807,252.0,0.0
1402,0.0,4.759,192.0,0.0
1403,0.0,4.798,234.0,0.0
1404,0.0,4.736,241.0,0.0
1405,0.0,10.917,193.0,0.0
1406,0.0,11.201,218.0,0.0
1408,0.0,4.978,269.0,0.0
1409,0.0,4.762,241.0,4.723
1411,0.0,4.756,386.0,0.0
1412,0.0,4.792,235.0,0.0
1413,0.0,4.749,192.0,0.0
1414,0.0,4.72,336.0,0.0
1415,0.0,10.937,29.5,0.0
1416,0.0,4.756,240.0,0.0
1417,0.0,7.578,274.0,0.0
1418,0.0,4.734,217.0,0.0
1419,0.0,11.393,275.0,0.0
1420,0.0,4.777,176.0,0.0
1421,0.0,4.723,217.0,0.0
1422,0.0,4.753,183.0,11.343
1423,0.0,4.794,272.0,0.0
1424,0.0,8.299,336.0,4.763
1425,0.0,5.511,256.0,0.0
1426,0.0,5.082,269.0,0.0
1427,0.0,7.078,335.0,4.789
1428,0.0,4.734,185.0,0.0
1429,0.0,6.145,184.0,0.0
1430,0.0,4.791,217.0,0.0
1431,0.0,4.914,192.0,0.0
1432,0.0,4.761,29.7,0.0
1433,0.0,6.341,250.0,0.0
1434,0.0,4.743,398.0,4.757
1435,0.0,4.754,183.0,0.0
1436,0.0,4.728,183.0,0.0
1437,0.0,4.781,184.0,0.0
1438,0.0,4.741,216.0,0.0
1439,0.0,4.751,185.0,4.771
1440,0.0,4.712,267.0,0.0
1441,0.0,4.781,335.0,0.0
1443,0.0,4.723,266.0,0.0
1444,0.0,4.797,244.0,0.0
1445,0.0,4.801,217.0,0.0
1446,0.0,4.728,271.0,0.0
1447,0.0,10.961,234.0,4.725
1448,0.0,11.354,255.0,0.0
1449,0.0,4.748,241.0,0.0
1450,0.0,11.362,234.0,0.0
1451,0.0,11.496,275.0,0.0
1452,0.0,7.323,194.0,0.0
1453,0.0,8.858,176.0,0.0
1454,0.0,4.794,219.0,0.0
1456,0.0,4.725,193.0,0.0
1457,0.0,4.777,252.0,0.0
1458,0.0,4.791,335.0,0.0
1459,0.0,14.896,234.0,0.0
1460,0.0,4.746,245.0,0.0
1461,0.0,6.879,394.0,0.0
1462,0.0,4.734,217.0,4.734
1464,0.0,4.792,184.0,5.504
1465,0.0,4.764,271.0,4.756
1466,0.0,4.802,274.0,0.0
1467,0.0,4.737,376.0,0.0
1468,0.0,5.79,217.0,0.0
1469,0.0,11.276,335.0,0.0
1470,0.0,4.734,252.0,0.0
1472,0.0,4.912,256.0,0.0
1473,0.0,4.734,256.0,0.0
1474,0.0,4.735,267.0,0.0
1475,0.0,4.799,193.0,0.0
1477,0.0,4.723,274.0,0.0
1478,0.0,4.771,29.5,0.0
1479,0.0,4.777,272.0,0.0
1480,0.0,4.708,194.0,0.0
1481,0.0,6.93,390.0,0.0
1482,0.0,5.057,274.0,0.0
1483,0.0,4.771,234.0,0.0
1484,0.0,4.765,268.0,0.0
1485,0.0,4.852,256.0,0.0
1486,0.0,4.753,335.0,0.0
1487,0.0,4.758,207.0,4.731
1488,0.0,4.741,194.0,0.0
1489,0.0,11.393,185.0,0.0
1490,0.0,4.749,234.0,0.0
1491,0.0,9.32,255.0,0.0
1492,0.0,4.863,234.0,0.0
1493,0.0,11.323,29.4,0.0
1495,0.0,11.343,192.0,6.145
1496,0.0,6.129,252.0,0.0
1497,0.0,4.735,272.0,10.961
1498,0.0,4.767,266.0,0.0
1499,0.0,4.724,274.0,0.0
1501,0.0,7.323,192.0,0.0
1502,0.0,4.754,274.0,0.0
1503,0.0,4.759,234.0,0.0
1504,0.0,4.737,194.0,0.0
1505,0.0,4.792,274.0,0.0
1506,0.0,5.57,275.0,0.0
1507,0.0,11.457,29.6,0.0
1508,0.0,4.775,255.0,0.0
1510,0.0,4.764,255.0,0.0
1511,0.0,4.732,241.0,0.0
1512,0.0,4.751,192.0,0.0
1513,0.0,11.325,240.0,0.0
1515,0.0,5.22,216.0,0.0
1517,0.0,4.767,274.0,0.0
1518,0.0,4.744,256.0,7.578
1519,0.0,4.751,193.0,0.0
1520,0.0,5.865,217.0,0.0
1521,0.0,10.917,29.5,0.0
1522,0.0,10.81,234.0,0.0
1523,0.0,10.53,177.0,0.0
1524,0.0,4.761,192.0,0.0
1525,0.0,4.771,275.0,0.0
1526,0.0,5.599,234.0,0.0
1527,0.0,4.735,271.0,0.0
1528,0.0,4.761,29.6,0.0
1529,0.0,4.762,217.0,0.0
1530,0.0,5.465,270.0,0.0
1533,0.0,4.72,274.0,0.0
1534,0.0,4.728,29.7,0.0
1535,0.0,6.915,271.0,0.0
1536,0.0,11.414,176.0,0.0
1537,0.0,9.109,255.0,0.0
1538,0.0,4.734,274.0,0.0
1539,0.0,4.747,274.0,0.0
1542,0.0,4.732,270.0,0.0
1543,0.0,9.055,252.0,0.0
1544,0.0,4.741,176.0,0.0
1545,0.0,11.16,241.0,0.0
1547,0.0,11.425,216.0,0.0
1548,0.0,4.755,336.0,0.0
1550,0.0,8.662,234.0,4.767
1551,0.0,11.354,217.0,0.0
1552,0.0,8.847,183.0,0.0
1553,0.0,4.745,271.0,0.0
1554,0.0,4.773,29.7,0.0
1555,0.0,4.758,256.0,0.0
1556,0.0,4.744,377.0,0.0
1557,0.0,4.777,29.7,0.0
1558,0.0,4.765,234.0,0.0
1560,0.0,4.764,272.0,0.0
1561,0.0,4.811,184.0,0.0
1562,0.0,4.734,29.7,0.0
1563,0.0,11.387,241.0,0.0
1564,0.0,11.333,252.0,0.0
1565,0.0,4.725,257.0,0.0
1566,0.0,4.728,198.0,0.0
1567,0.0,9.978,266.0,0.0
1568,0.0,4.732,252.0,0.0
1569,0.0,4.724,177.0,0.0
1570,0.0,5.382,388.0,0.0
1573,0.0,4.776,217.0,0.0
1574,0.0,4.728,335.0,0.0
1575,0.0,4.825,234.0,0.0
1576,0.0,4.79,335.0,0.0
1577,0.0,11.447,193.0,0.0
1578,0.0,4.784,30.1,0.0
1580,0.0,4.717,216.0,0.0
1581,0.0,5.57,218.0,0.0
1582,0.0,4.742,241.0,0.0
1583,0.0,11.247,402.0,0.0
1584,0.0,4.767,193.0,0.0
1585,0.0,4.84,257.0,0.0
1586,0.0,4.79,251.0,0.0
1587,0.0,4.755,336.0,0.0
1588,0.0,4.763,240.0,0.0
1589,0.0,5.503,183.0,0.0
1590,0.0,4.782,257.0,0.0
1591,0.0,4.717,193.0,0.0
1592,0.0,9.046,217.0,0.0
1593,0.0,4.767,194.0,0.0
1595,0.0,8.623,377.0,0.0
1596,0.0,11.381,268.0,0.0
1597,0.0,4.768,194.0,0.0
1598,0.0,11.341,192.0,0.0
1599,0.0,4.792,183.0,0.0
1600,0.0,5.646,29.9,0.0
1601,0.0,4.79,234.0,0.0
1602,0.0,4.723,193.0,0.0
1603,0.0,4.752,192.0,0.0
1604,0.0,4.777,192.0,0.0
1605,0.0,4.709,193.0,4.711
1606,0.0,4.771,184.0,0.0
1607,0.0,4.739,377.0,0.0
1608,0.0,4.762,29.2,0.0
1609,0.0,4.713,267.0,0.0
1610,0.0,4.757,177.0,0.0
1611,0.0,5.778,336.0,0.0
1612,0.0,4.743,197.0,0.0
1613,0.0,4.781,29.8,0.0
1614,0.0,4.795,183.0,0.0
1615,0.0,4.8,176.0,0.0
1616,0.0,4.77,234.0,0.0
1617,0.0,5.246,192.0,0.0
1618,0.0,4.769,193.0,0.0
1619,0.0,6.93,335.0,0.0
1621,0.0,11.356,336.0,0.0
1622,0.0,5.688,216.0,0.0
1623,0.0,11.36,377.0,0.0
1624,0.0,6.302,240.0,0.0
1626,0.0,4.783,194.0,0.0
1627,0.0,8.546,267.0,0.0
1628,0.0,4.749,183.0,0.0
